,utt,날씨 묻기,관광지 추천,숙소 추천,맛집 추천,인사,소개,활동 추천,카페 추천
79,제주공항 괜찮은 모텔 어디가 괜찮니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
222,제주 서부 감성 풀빌라 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1928,섬 음 아래쪽 관광지 추천 해라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3480,성산읍 지역에서 유명한 몸국 음식점 추천 좀.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
72,제주 감성 잘 저 곳 어디가 괜찮니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4253,이번주 제주 서부 기온 말해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
608,애월 오션뷰 독채펜션 어디가 좋을까?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1262,아 제주도 갈만한 카페 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3005,있잖아 너 뭐 할수 있는지 소개해 주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3271,서광리 지역에서 유명한 몸국 음식집 추천해 주세요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015,음 제주도 서쪽 관광지 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
325,제주공항 마당 있는 독채펜션 좀 추천해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1011,카페 근데 추천 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
119,제주 동부 분위기 좋은 호텔,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
125,독채 제주 편안한,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2188,제주쪽 관광지 흠 추천 해줘봐라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
984,카페 그 추천 하라니까.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3438,남광로 근처에 있는 갈치회 음식집 추천 부탁해.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2636,너 기능 으로 뭐 할 수 있어?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
285,성산일출봉 근처 감성 잘 곳 추천 좀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
763,카페 그니까 추천 해줄래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
196,제주 동부 마당 있는 풀빌라 알려줄래?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
840,카페 추천 그러니까 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3308,고성리 가성비 좋은 삼계탕 식당 추천해 주세요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5255,안덕 가을 재밌는 거 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4008,이번에 제주공항 기상 정보 어때요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2307,기능 일단 보여줄래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4339,저번주 제주 날씨 상황 어떤가요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2567,사람들이 많이 쓰는 기능 뭐 있어?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,제주도 흠 동쪽 관광지 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,제주시 관광지 흠 추천 해줄랭.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5464,서귀포시 여름에 할 만한 거 추천해줘.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2354,있잖아 기능 소개해줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5517,성산 겨울 할 거 추천해 줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2390,음 기능 궁금해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
179,제주 서부 마당 있는 펜션 추천 좀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5316,서귀포시 봄에 재밌는 것 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4605,ㅎㅇ 제주도 챗봇,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1457,제주도 갈만한 카페 좀 말해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
486,독채펜션 우도 바다뷰,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
574,서귀포 바다 뭐지 보이는 펜션 어디가 예뻐?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5475,안덕 봄에 할 거 알려줘.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3338,연동 대표하는 흑돼지 만두 음식점 추천 부탁해.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4360,이번에 제주 서부 기온 알려 줄래?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4511,안뇽 제주도 정보 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2727,사람들이 자주 쓰는 기능 알려줘봐.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
644,애월 감성 펜션 어디가 좋니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
881,카페 있잖아 추천 해보라니까.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
592,제주공항 괜찮은 독채펜션 어디가 괜찮니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2581,사람들이 많이 쓰는 기능 ㄱㄱ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
899,카페 저기 추천 해볼래?.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1885,제주도 어 북쪽 관광지 추천 해봐바.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3466,중문동 맛있는 해물 뚝배기 식당 어디가 좋니?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3531,메이즈랜드 가성비 좋은 올래국수 음식점 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
383,성산일출봉 근처 한달살기 게스트하우스 어디가 예뻐?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4625,반가워 제주도 관광 챗봇,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2704,자주 쓰는 기능 궁금해요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2345,기능 흠 보여주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1373,음 제주도 갈만한 카페 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1655,아 제주도 동쪽 관광지 추천 해주세요.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,제주도 갈만한 카페 아 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2226,제주도 북쪽 음 관광지 추천 해줘봐라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5590,표선 겨울 활동 뭐있어,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1884,아 제주도 북쪽 관광지 추천 해봐바.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,제주섬 관광지 추천 음 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4442,내일 애월 기상 정보 어떤지 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1921,서귀포쪽 관광지 추천 흠 해라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,서귀포 음 관광지 추천 해라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5351,애월 봄 활동 추천해 줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1453,제주도 갈만한 흠 카페 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5420,제주시 겨울 액티비티 추천해줘.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3696,한림읍 맛있는 자리물회 식당,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2165,제주도 남쪽 관광지 추천 아 ㄱㄱ.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,고성리 가성비 좋은 꿩메밀 칼국수 음식집 어디에 있어?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4495,안녕 제주도 여행 정보를 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
847,그 카페 추천 ㄱㄱ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3251,조천읍 가성비 좋은 꿩메밀 칼국수 식당 알려줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1576,섬 아래쪽 관광지 추천 아 해봐.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3197,용두암 근처에 있는 옥돔구이 음식집 어디가 괜찮니?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3012,너 뭐 일단 할수 있는지 알려주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1615,어 제주 관광지 추천 해주세요.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,흠 제주 관광지 추천 해볼래.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3597,협재리 근처에 있는 고등어회 음식집 어디가 괜찮니?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
729,그러니까 카페 추천 해볼래?.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5150,마라도 겨울에 할만한 것 뭐 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
407,우도 한달살기 게스트하우스 어디가 괜찮니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1810,제주도 동쪽 관광지 추천 어 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,아 기능 소개해주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4837,챗봇아 나 제주도 여행 간다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
420,성산일출봉 근처 괜찮은 독채펜션 좀 추천해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2644,제일 편리한 기능 ㄱㄱ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4199,다음주 제주 서부 기상 정보 궁금해요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4102,이번에 우도 날씨 상황 어때요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3444,신설로 근처에 있는 오메기떡 음식점 알려줄래?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2815,너 근데 뭐 할수 있는지 소개해 줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1518,제주도 위쪽 관광지 추천 아 해주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,카페 있잖아 추천 해봐봐.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3973,이번주 제주 동부 날씨 상황 말해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
867,카페 음 추천 해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4930,마라도 봄에 할 것 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2541,근데 기능 보여줄래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2820,너 아 뭐 할수 있는지 ㄱㄱ.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2270,섬 아래쪽 관광지 어 추천 해볼래.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4304,내일 모레 제주 기온 어떤지 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
126,하귀 마당 있는 게스트하우스 추천해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1919,서귀포쪽 어 관광지 추천 해라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3237,안덕면 대표하는 전복 음식점 좀 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4875,안녕 계획 세우는거 좀 도와줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2473,기능 있잖아 궁금해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4189,이번에 서귀포 날씨 상황 알고 싶어요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3001,너 뭐 할수 있는지 우선 말해볼래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1185,제주도 그니까 갈만한 카페 말해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5419,제주도 겨울 할 거 있나?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4968,제주 가을 할 것 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
605,독채 추천 제주공항 편안한,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1685,아 제주 관광지 추천 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3631,관덕로 대표하는 해물탕 음식집 어디가 좋니?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4127,다음주 서귀포 날씨 상황 궁금해요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
206,우도 바다 보이는 모텔,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1828,제주시 관광지 흠 추천 해봐바.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4229,현재 제주공항 날씨 상태 말해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4864,야 나 도와줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5197,조천 겨울에 놀거리 추천해 줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2435,우선 기능 소개해주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3779,내일 제주 동부 날씨 어떠니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1758,음 제주시 관광지 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,섬 위쪽 관광지 흠 추천 해라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,가문동길 가성비 좋은 흑돼지 튀김 음식집 알려줄래?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1560,제주쪽 음 관광지 추천 해봐.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
694,제주공항 괜찮은 호텔 어디에 있어?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4256,저번주 제주 기상 정보 알고 싶어.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1753,제주도 어 남쪽 관광지 추천 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5444,서귀포 겨울 할 만한 것 추천.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4150,다음주 애월 날씨 상태 어떤지 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4640,반가워 여행 정보를 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1375,제주도 저 갈만한 카페 뭐야,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3506,구좌해안로 지역에서 유명한 삼계탕 음식점 추천.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4928,안덕 가을 할 만한 것 있냐?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3881,저번주 우도 날씨 궁금해.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4568,하잉 제주도 관광 챗봇,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3052,은남3길 1 맛있는 고등어회 음식집 추천 ㄱㄱ.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
313,하귀 한달살기 호텔 어디가 괜찮아?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5465,제주시 겨울에 활동 뭐 있어,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2925,너 뭐 할수 있는지 어 말해볼래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1272,그러니까 제주도 갈만한 카페 뭐야,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2697,챗봇 기능 어디가 좋아?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2723,제일 많이 쓰이는 기능 소개해 봐.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1673,제주도 남쪽 관광지 어 추천 해주세요.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2698,기능 으로 뭐 할 수 있어?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4378,내일 모레 제주공항 날씨 궁금해.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2941,너 뭐 저기 할수 있는지 궁금해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1734,흠 제주도 동쪽 관광지 추천 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,서귀포시 관광지 어 추천 해주세요.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,일단 카페 추천 해봐.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3123,고마로 근처에 있는 오메기떡 식당 어디가 괜찮니?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2984,너 뭐 있잖아 할수 있는지 말해줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
906,카페 저기 추천 해주라.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4592,하이루 제주도 정보 좀 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2985,너 뭐 할수 있는지 일단 소개해 주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2327,음 기능 소개해 줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3891,이번에 성산일출봉 근처 기상 정보 궁금하다.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5224,대정 여름에 체험 알려 주세요.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2150,제주도 동쪽 관광지 추천 흠 ㄱㄱ.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,기능 근데 소개해줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5563,애월 겨울에 재밌는 것 뭐 있어?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5262,대정 봄에 재밌는 것 뭐있어,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1026,카페 아 추천 해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1438,제주도 저기 갈만한 카페 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3738,현재 서귀포 날씨 상황 알려 줄래?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
496,"추천해줘, 서귀포 감성 독채펜션.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3638,임항로 맛있는 흑돼지 구이 음식점 어디에 있어?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2256,제주쪽 관광지 흠 추천 해볼래.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,서귀포시 관광지 추천 음 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3739,내일 애월 날씨 상태 궁금하다.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1163,제주도 그런데 갈만한 카페 있니?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4998,대정 봄에 할 거 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1540,제주시 아 관광지 추천 해봐.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4627,반가워 제주도 챗봇아,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5615,애월 겨울 재밌는 것 추천해 줘.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
67,"독채 추천해줘, 서귀포 바다뷰.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4596,하이루 제주도 여행 정보를 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1578,제주도 어 아래쪽 관광지 추천 해봐.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5147,남원 여름 할만한 것 알려줘.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
192,편안한 모텔 제주공항,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3202,은남3길 1 근처에 있는 고등어회 음식점 추천해 주세요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2578,너 기능 알려줄래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
850,카페 근데 추천 해주라.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1620,서귀포 흠 관광지 추천 해주세요.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
276,우도 편안한 독채펜션 추천 좀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2399,근데 기능 소개해주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4913,남원 봄 할 것 추천.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
745,카페 그러니까 추천 해주라.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2661,제일 편리한 기능 궁금해요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5146,구좌 여름 할 거 뭐 있어?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1697,제주섬 관광지 음 추천 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,서귀포시 흠 관광지 추천 해주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3961,내일 모레 제주 기온 알고 싶어.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1247,그니까 제주도 갈만한 카페 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
839,일단 카페 추천 해라.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3406,색달동 사골해장국 음식집 어디가 좋니?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
301,하귀 편안한 펜션 어디가 괜찮니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3853,내일 성산일출봉 근처 날씨 궁금해.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2481,있잖아 기능 부탁해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5234,성산 여름 할 것 있냐?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58,우도 분위기 좋은 호텔 알려줄래?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1603,제주도 음 남쪽 관광지 추천 해봐.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3936,이번주 제주 날씨 상태 궁금해.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
858,카페 그러니까 추천 ㄱㄱ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4634,반가워 제주도 여행 정보를 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4119,현재 성산일출봉 근처 기상 정보 말해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4245,이번주 제주 날씨 상황 어떤지 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5445,제주도 봄에 할만한 것 뭐 있어,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
667,제주 서부 오션뷰 호텔 추천해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2360,기능 음 알려주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3616,임항로 해물탕 식당 어디가 좋아?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
689,제주 바다 보이는 머무를 곳 어디에 있어?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3601,성산일출봉 유명한 삼계탕 음식점 추천해 줘요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2973,너 뭐 할수 있는지 소개해 흠 줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1833,서귀포시 관광지 추천 아 해봐바.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3498,성읍민속마을 몸국 식당 어디가 맛있어?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3071,서사로 우럭 음식점,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1172,제주도 일단 갈만한 카페 말해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5112,구좌 여름 재밌는 것 알려주세요.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2093,흠 제주도 남쪽 관광지 추천 해줄랭.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
795,카페 저기 추천 해봐.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1626,제주섬 관광지 추천 아 해주세요.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5001,애월 가을 재밌는 거 알려주세요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
642,성산일출봉 근처 마당 있는 머무를 곳 어디에 있어?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3882,저번주 서귀포 기온 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4370,다음주 우도 기상 정보 어떠니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4996,서귀포시 봄에 할 거 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5241,대정 겨울에 체험 뭐 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
566,"추천해줘, 제주공항 게스트하우스.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1370,제주도 갈만한 카페 뭐 그니까 있어?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2752,너 뭐 할수 있잖아 있는지 말해볼래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4480,지금 서귀포 기온 궁금하다.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4659,반가워요 여행 정보를 좀 얻고 싶어요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2969,너 음 뭐 할수 있는지 말해줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
280,제주공항 오션뷰 머무를 곳 추천해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1988,서귀포쪽 관광지 아 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4725,저기요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5361,서귀포 여름 할 것 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1740,어 제주도 서쪽 관광지 추천 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4712,안녕 챗봇아 제주도 정보 좀 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
231,바다 보이는 풀빌라 좀 추천해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4399,이번주 애월 날씨 어떤가요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4632,반가워 제주도 정보 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4178,오늘 우도 기상 정보 어떤지 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1579,제주도 아래쪽 음 관광지 추천 해봐.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
